order(183,183)=012
order(82165,12865)=21034
order(1930,1039)=0321
order(85094,48590)=40132
order(72,27)=10
order(94708,84709)=41230
order(70843,07438)=10342
order(67021,27016)=31240
order(52706,62507)=41032
order(16398,18936)=04321
order(83069,98630)=40312
order(90765,75096)=24103
order(23871,38172)=12430
order(58694,45968)=40321
order(51092,05921)=20341
order(2450,5024)=2301
order(38124,34218)=04321
order(49750,59407)=31042
order(36057,76305)=41023
order(58761,71586)=24013
order(30826,23860)=30241
order(24671,14726)=41302
order(7694,7649)=0132
order(86750,60857)=14032
order(69827,79268)=41302
order(75468,47568)=20134
order(81069,96081)=43201
order(29014,14092)=34210
order(24603,04623)=31204
order(89643,84369)=03421
order(35801,50138)=13402
order(43795,49357)=03142
order(41397,47391)=04231
order(81326,16328)=14230
order(56710,06517)=41032
order(60832,03628)=13042
order(36918,63198)=10324
order(96150,95106)=03241
order(43206,20643)=23401
order(42903,32049)=41302
order(54679,69475)=24130
order(38562,32685)=04312
order(78651,58761)=31024
order(61473,63741)=04321
order(6031,3061)=2103
order(86940,49068)=32410
order(50863,05683)=10324
order(7168,8167)=3120
order(97836,79863)=10243
order(93801,03891)=31204
order(51460,04156)=42103
order(50281,08215)=13240
order(91506,15609)=12430
order(6958,8596)=3210
order(14805,80514)=23401
order(6981,6198)=0312
order(78315,51387)=43210
order(81426,26481)=34201
order(5367,7356)=3102
order(27095,79025)=13204
order(50671,10567)=41023
order(95038,85930)=41032
order(73918,37189)=10342
order(58160,61850)=32104
order(20471,41720)=24301
order(7691,7961)=0213
order(87412,12487)=34201
order(17928,78921)=14230
order(25347,57423)=14302
order(75213,23157)=24310
order(21634,36142)=32140
order(6971,9761)=1203
order(90841,90841)=01234
order(78639,38976)=31402
order(90653,35609)=43210
order(96403,64390)=12403
order(147,147)=012
order(13689,18639)=03214
order(193,931)=120
order(17930,37091)=31420
order(10357,30517)=21304
order(76453,35746)=43021
order(73249,93724)=41023
order(34015,45130)=14302
order(70465,07564)=10432
order(68234,62384)=02314
order(85902,85209)=01432
order(97845,57498)=41302
order(54971,47951)=13204
order(94250,95042)=03412
order(56804,05468)=30412
order(72589,75928)=02413
order(90175,57190)=43201
order(85261,62518)=32140
order(89026,60829)=42031
order(61478,47168)=23104
order(3562,5632)=1203
order(15023,03215)=24301
order(51863,35186)=40123
order(19260,06219)=43201
order(14579,47915)=13402
order(46352,54236)=30421
order(73608,67308)=20134
order(30648,34068)=03124
order(96708,09876)=30421
order(43951,54391)=30124
order(60931,13960)=43201
order(38146,14386)=23014
order(21054,04215)=24013
order(12064,41062)=40231
order(95064,50649)=12340
order(96701,79016)=20341
order(91780,18097)=13402
order(27694,42769)=40123
order(71389,89713)=34012
order(2760,2670)=0213
order(32659,92635)=41203
order(84637,47386)=14302
order(6720,2760)=2103
order(95861,91856)=04213
order(9140,0914)=3012
order(29046,49206)=31024
order(35840,58340)=12034
order(16498,61849)=10423
order(63945,93645)=21034
order(34960,90364)=24031
order(24961,41962)=14230
order(27809,90872)=43210
order(83791,39871)=13024
order(6405,6504)=0321
order(4618,6418)=1023
order(98560,06598)=43201
order(75926,57692)=10423
order(53269,93652)=41302
order(15780,81705)=30241
order(24760,47026)=12403
order(82905,95820)=24013
order(612,162)=102
order(91436,96143)=04123
order(56870,67058)=13402
order(57968,95678)=20314
order(95764,79456)=20413
order(26307,67203)=14032
order(54130,54103)=01243
order(14639,64319)=21304
order(82043,43028)=34210
order(49706,90647)=13402
order(28574,58724)=21304
order(85312,51823)=13042
order(36108,36081)=01342
order(51926,51926)=01234
order(34127,34127)=01234
order(45397,57943)=14302
order(15760,17506)=02143
order(85924,29854)=32014
order(15628,86521)=42130
order(18572,57281)=23410
order(80417,07814)=14032
order(26150,15602)=23140
order(71563,73165)=04132
order(45019,04915)=20431
order(85169,59681)=14302
order(71289,29178)=24103
order(84193,93418)=34120
order(42938,48293)=04123
order(48197,47981)=04312
order(70439,97340)=40321
order(3257,2357)=1023
order(96713,67193)=12304
order(54062,24605)=41320
order(61470,61740)=01324
order(15837,75813)=41203
order(57162,15276)=20413
order(51764,51764)=01234
order(93824,39842)=10243
order(87259,82597)=02341
order(71045,41507)=31420
order(79601,60197)=23410
order(56034,54360)=04312
order(15429,95124)=41032
order(72360,26703)=13042
order(30942,90432)=21304
order(35497,53497)=10234
order(39076,09367)=21043
order(9153,3591)=3201
order(26703,27306)=02431
order(17625,76512)=12403
order(92645,69425)=20314
order(91487,18749)=13420
order(57102,17025)=21340
order(20938,90283)=21043
order(39586,35689)=02431
order(16204,16204)=01234
order(6803,6380)=0312
order(96081,10698)=42103
order(62803,38206)=42130
order(20438,80342)=41320
order(9275,2975)=1023
order(14679,96741)=42310
order(3520,0325)=3021
order(90243,42903)=32014
order(45078,84750)=40312
order(29684,26489)=02431
order(7135,7315)=0213
order(80715,15870)=34021
order(86079,09867)=24013
order(24163,12436)=20143
order(45032,32540)=34102
order(57409,50974)=03412
order(40538,54308)=20314
order(64907,47069)=14302
order(72105,72015)=01324
order(73265,62753)=32041
order(20784,72840)=20341
order(52409,54902)=02431
order(91365,31956)=21043
order(91627,27691)=34201
order(4103,3401)=3021
order(71905,57019)=40312
order(48239,98432)=41032
order(96240,60492)=14302
order(5684,4568)=3012
order(35086,06583)=24130
order(52064,25640)=10342
order(82975,78259)=30142
order(1820,8120)=1023
order(32719,79231)=24103
order(13892,92813)=34201
order(41873,71384)=31420
order(74602,62704)=24031
order(39502,90235)=13402
order(39286,69328)=41023
order(17523,12735)=03142
order(40897,97840)=34201
order(64578,74586)=31240
order(24617,71642)=43210
order(59134,54931)=04132
order(5481,5184)=0321
order(53897,89753)=23401
order(352,253)=210
order(7820,0827)=3120
order(62784,74826)=24310
order(12769,76912)=23401
order(39705,30975)=03124
order(34701,73410)=20143
order(3791,7139)=1302
order(693,396)=210
order(16073,17036)=03241
order(75082,80527)=32140
order(47261,61724)=34120
order(90351,19053)=40132
order(69032,03692)=23014
order(69,69)=01
order(13065,30651)=12340
order(28675,62785)=20314
order(10372,31702)=20314
order(820,820)=012
order(61574,15674)=12034
order(53806,03586)=31024
order(56723,76523)=21034
order(7856,8756)=1023
order(71528,57128)=20134
order(47615,76145)=12304
order(70385,57083)=40132
order(30456,53604)=30412
order(76198,18976)=24301
order(2041,2104)=0312
order(30689,69830)=24301
order(48735,43587)=03412
order(10576,71056)=30124
order(12483,84231)=32140
order(91430,90134)=04132
order(5348,8435)=3210
order(12430,02143)=41023
order(56934,56439)=01432
order(43519,95431)=42013
order(62085,52680)=41032
order(35890,30895)=04231
order(19726,27916)=32104
order(43561,51463)=24031
order(13254,45231)=43210
order(76390,69703)=13042
order(62918,98612)=24031
order(13962,21396)=40123
order(35689,56839)=12304
order(59247,29475)=21340
order(54079,45970)=10432
order(67291,27619)=21043
order(34678,48376)=14032
order(73084,37804)=10324
order(34298,83249)=40213
order(18567,57168)=24031
order(17854,47581)=41320
order(40691,04169)=10423
order(30571,10735)=41302
order(89207,89702)=01432
order(3485,5843)=3210
order(20364,26034)=03124
order(65309,36095)=20341
order(27543,72354)=10423
order(61873,73861)=34201
order(84563,63854)=34021
order(43198,13984)=21340
order(95841,94185)=03421
order(84690,04986)=41302
order(98236,26893)=24103
order(54392,59423)=03142
order(96542,52649)=24130
order(27469,79264)=14032
order(2038,2380)=0231
order(52639,63952)=23401
order(58461,86514)=13042
order(23196,13269)=21043
order(9014,0941)=1032
order(16743,73641)=24130
order(6823,8263)=1203
order(84235,38542)=30412
order(78295,57892)=40132
order(6025,0652)=1032
order(30419,91430)=43201
order(24380,42038)=10423
order(62304,20634)=13024
order(60597,57960)=24301
order(63724,46732)=40213
order(20415,52401)=40213
order(43620,40326)=04132
order(7438,8374)=3201
order(85620,05682)=41203
order(84126,46128)=14230
order(85630,83065)=03421
order(20158,02518)=10324
order(91608,19680)=10243
order(96812,12896)=34201
order(69327,76329)=40231
order(20879,80972)=21430
order(87150,87501)=01342
order(76423,34672)=42103
order(49285,94825)=10324
order(36701,13706)=40231
order(502,052)=102
order(46219,64291)=10243
order(7081,8017)=2130
order(78604,84607)=14230
order(58041,81054)=14203
order(81764,61478)=31420
order(41683,83461)=34021
order(28340,04382)=43210
order(79430,37904)=30142
order(63274,74623)=34021
order(43187,71834)=42310
order(38617,13768)=30421
order(64593,46539)=10243
order(94361,34916)=21043
order(92054,52940)=31042
order(71568,61785)=31042
order(57603,03567)=34021
order(98470,84709)=12340
order(63572,35276)=12430
order(501,105)=210
order(7186,7816)=0213
order(79638,68379)=24301
order(64512,14256)=31420
order(50762,20657)=41302
order(67053,37056)=41230
order(19480,49810)=21304
order(95734,39574)=30124
order(84073,37480)=43102
order(24859,29458)=04132
order(9256,6259)=3120
order(17624,76124)=12034
order(13647,43167)=31024
order(64385,63485)=02134
order(8465,5486)=3102
order(56280,82056)=32401
order(94572,49752)=10324
order(14957,97154)=24031
order(94532,49523)=10243
order(38659,93685)=40213
order(12650,15062)=03421
order(806,086)=102
order(35192,93215)=30421
order(1745,7145)=1023
order(12704,74102)=24031
order(23409,39420)=14203
order(10932,12309)=04312
order(76532,72635)=04132
order(86793,73869)=24013
order(2634,2463)=0312
order(61430,43160)=23104
order(41386,63184)=42130
order(9852,2895)=3102
order(4135,4135)=0123
order(92186,89261)=30142
order(19874,49781)=41320
order(47059,47950)=01432
order(87951,98175)=20413
order(1746,1764)=0132
order(36189,18963)=23410
order(70253,73025)=04123
order(92857,29758)=10432
order(56297,97526)=34021
order(86130,63801)=13042
order(8920,2809)=2031
order(60812,82160)=24301
order(13257,71523)=40321
order(29175,15927)=24103
order(123,132)=021
order(39104,01394)=32014
order(34206,03246)=30214
order(30945,39054)=02143
order(1520,0215)=3201
order(43517,17543)=34201
order(5723,5723)=0123
order(50817,80571)=21043
order(40985,04895)=10324
order(19537,59371)=21340
order(34709,40397)=13042
order(64912,42916)=14230
order(84731,13874)=43021
order(18924,91824)=20134
order(93025,02593)=23401
order(8092,0928)=1230
order(75904,05794)=31024
order(73012,23170)=41302
order(68023,62803)=03124
order(34028,32840)=03412
order(57130,10537)=24031
order(23689,28936)=03412
order(97641,74691)=13204
order(74956,75694)=03421
order(10769,16709)=03214
order(8046,6840)=3021
order(50128,10582)=21043
order(2186,1286)=1023
order(61052,52610)=34012
order(23416,23614)=01432
order(15386,13658)=02413
order(52904,94025)=24310
order(3896,9368)=2031
order(12493,34192)=42031
order(36527,27365)=34012
order(7935,7593)=0312
order(18469,64918)=32401
order(1235,5312)=3201
order(30458,53084)=30142
order(4016,0146)=1203
order(24083,02438)=20143
order(46150,06541)=41302
order(15490,05149)=41023
order(24591,14592)=41230
order(34072,73204)=30421
order(54709,97540)=42013
order(20974,07924)=13204
order(68042,40628)=32041
order(95430,45903)=21043
order(60175,05176)=14230
order(69153,61953)=02134
order(54721,75142)=20413
order(12957,71925)=40213
order(3607,7360)=3012
order(27613,12376)=30412
order(47156,46157)=04231
order(87320,03278)=42310
order(68305,63085)=02314
order(50391,95310)=30241
order(2045,5042)=3120
order(87051,87051)=01234
order(83467,64837)=32014
order(34801,10384)=43021
order(93082,03892)=21304
order(61308,30618)=23014
order(7381,7138)=0312
order(38921,21983)=34210
order(57384,37548)=21043
order(52189,89512)=34021
order(13294,23419)=21403
order(24759,59427)=34102
order(29856,69258)=41032
order(95031,93501)=03124
order(68204,82640)=12043
order(7592,2957)=3210
order(58693,95863)=30124
order(64821,14862)=41203
order(46509,45609)=02134
order(80427,07248)=14320
order(47081,78401)=13024
order(64980,94068)=21403
order(26913,19632)=32140
order(70839,70839)=01234
order(16490,60419)=14203
order(19583,85931)=32140
order(79243,23794)=24013
order(5092,9250)=2301
order(32401,04132)=32401
order(97215,79512)=10432
order(69248,64892)=03412
order(32756,53672)=30421
order(5942,5249)=0321
order(85196,91685)=32401
order(3576,6375)=3021
order(2638,8263)=3012
order(47392,79423)=13042
order(96032,26309)=41320
order(32856,68352)=42031
order(94368,83694)=42301
order(76342,63274)=12403
order(29510,01952)=43120
order(8413,3841)=3012
order(6742,6724)=0132
order(30812,03182)=10324
order(41736,43761)=03241
order(60579,70596)=31240
order(98350,30589)=24310
order(36849,43869)=30214
order(94281,84912)=31042
order(73604,06743)=32041
order(74693,97346)=30412
order(50874,70485)=31420
order(61094,94601)=34021
order(47689,89647)=34201
order(10268,08261)=14230
order(72041,14207)=43120
order(19286,16829)=04321
order(84672,74628)=31240
order(32145,51342)=42031
order(3526,2356)=2013
order(37982,39872)=02314
order(6180,0168)=3102
order(64129,46219)=10324
order(79451,57149)=30421
order(53890,39850)=13204
order(67803,60783)=03124
order(13872,27381)=43120
order(25046,40526)=32104
order(97502,07259)=31420
order(20574,40725)=41302
order(49630,93064)=13420
order(42856,65428)=43012
order(16780,68710)=13204
order(13054,15340)=03142
order(19527,79215)=41302
order(46819,18946)=32401
order(21947,42719)=30412
order(28045,52408)=40321
order(82547,28475)=10342
order(13098,83091)=41230
order(32418,23184)=10342
order(20569,05296)=12043
order(36947,73496)=40321
order(73210,73120)=01324
order(18069,60981)=32410
order(98310,89103)=10342
order(9408,0489)=2130
order(20379,79032)=34120
order(1682,2168)=3012
order(57642,56427)=02341
order(27089,09278)=24013
order(4390,4390)=0123
order(14789,14978)=01423
order(91086,09861)=20341
order(57962,59267)=02431
order(41375,71453)=31042
order(19758,59187)=31042
order(64531,61453)=04123
order(64159,56941)=30412
order(79314,49137)=41320
order(96418,91468)=03214
order(68495,96458)=30241
order(21459,24159)=02134
order(5698,6895)=1320
order(2958,2598)=0213
order(87091,17980)=41302
order(25896,95682)=31420
order(83147,14387)=23104
order(79845,47895)=30214
order(47931,43917)=03241
order(25398,35289)=21043
order(67895,95867)=34201
order(12768,87612)=42301
order(45673,36457)=42013
order(36029,30692)=02143
order(84695,96458)=32140
order(21985,59182)=42130
order(29873,38279)=42031
order(90328,98203)=04312
order(76924,74926)=04231
order(64032,26340)=40312
order(75681,57681)=10234
order(85297,29857)=23014
order(39861,31698)=04312
order(84210,14082)=31402
order(3415,4135)=1203
order(26017,61027)=13204
order(81320,12308)=13240
order(17682,18627)=03241
order(67539,59763)=24103
order(29043,34092)=43210
order(80193,31890)=42031
order(6418,4861)=1302
order(54623,23645)=34210
order(89170,81097)=02413
order(19542,52491)=24310
order(31607,30716)=03412
order(69428,28964)=34102
order(49218,41289)=03241
order(43592,95432)=32014
order(16320,02613)=43102
order(4917,9174)=1230
order(2759,9572)=3210
order(5316,6513)=3021
order(65420,04265)=42301
order(1720,0712)=3102
order(87093,79830)=13042
order(68937,69738)=02431
order(98612,91286)=03412
order(73025,50723)=42031
order(13725,27513)=32401
order(42105,25014)=14320
order(74932,24937)=41230
order(29584,59842)=21340
order(49675,56974)=42130
order(27950,90527)=24301
order(62417,72614)=41032
order(91426,91462)=01243
order(83107,87013)=04321
order(89526,85269)=02341
order(57846,67458)=41302
order(12958,12589)=01342
order(91683,19368)=10423
order(3902,0239)=2301
order(2514,2154)=0213
order(81425,82154)=03142
order(80972,79802)=32014
order(12973,71293)=30124
order(6213,1236)=2130
order(76849,87964)=20413
order(35120,23510)=30124
order(3401,3410)=0132
order(659,596)=120
order(28103,18320)=21403
order(67824,84627)=24031
order(59462,62549)=34021
order(589,985)=210
order(50932,30952)=31204
order(45783,75348)=21403
order(17528,72518)=13204
order(8047,7804)=3012
order(40627,62470)=23041
order(80349,89304)=04213
order(49037,73049)=43201
order(58967,97685)=24310
order(23469,39426)=14203
order(76281,62871)=12304
order(73026,32706)=13024
order(6819,9168)=3201
order(20173,70231)=31042
order(84960,46098)=13420
order(36897,87693)=24130
order(65273,26537)=20143
order(17680,80617)=34201
order(86249,68924)=10423
order(28670,67802)=23140
order(2571,2157)=0312
order(46592,42965)=04312
order(5396,5369)=0132
order(23715,32571)=10423
order(63598,63895)=01432
order(80697,96087)=32104
order(62701,62701)=01234
order(51726,65172)=40123
order(91482,82149)=34120
order(8731,1837)=3021
order(46279,79426)=34021
order(23047,03724)=21403
order(59413,35149)=40321
order(35087,05837)=21304
order(5462,6254)=2301
order(83927,83972)=01243
order(72416,14726)=32014
order(49703,73904)=24130
order(13602,61320)=20143
order(70496,07496)=10234
order(76409,64970)=12403
order(43769,96374)=43120
order(79653,35967)=43120
order(12547,14572)=03241
order(5034,5304)=0213
order(53789,89357)=34102
order(1764,4671)=3210
order(69347,67943)=04132
order(5249,4295)=2130
order(41287,42817)=02314
order(81760,17608)=12340
order(61340,16403)=10342
order(67504,04765)=34102
order(6297,9672)=2031
order(63148,61834)=02413
order(71506,07165)=30142
order(13259,52193)=32041
order(35702,23750)=40213
order(27016,21760)=03142
order(62731,23761)=13204
order(32617,27316)=14032
order(43802,43208)=01432
order(79261,69172)=31402
order(7415,5741)=3012
order(94567,67495)=34102
order(37692,39726)=03142
order(50263,63520)=34021
order(84329,23498)=32140
order(50738,08573)=14023
order(86572,65287)=12403
order(6459,4659)=1023
order(20381,31208)=24013
order(75812,72518)=04132
order(82164,82164)=01234
order(8467,7648)=3210
order(4297,2749)=1302
order(37850,73508)=10342
order(71582,25817)=42310
order(74169,41967)=12430
order(21593,15923)=12304
order(52089,08592)=23041
order(70892,78092)=02134
order(18627,16287)=02314
order(53927,97352)=24103
order(58679,68579)=21034
order(83150,08135)=40213
order(35182,53128)=10243
order(73184,47813)=40321
order(37241,27134)=21403
order(32054,43502)=40321
order(71960,09617)=42310
order(2590,0592)=3120
order(46752,45276)=03421
order(38941,19483)=42310
order(69482,98642)=13024
order(25761,21567)=04132
order(71405,07514)=30412
order(2349,4392)=2130
order(4597,5974)=1230
order(97561,91756)=04123
order(80245,04528)=13420
order(16240,02614)=42103
order(16873,67381)=13420
order(90148,08941)=14032
order(6038,8360)=3201
order(51732,17523)=12043
order(85217,12758)=32410
order(98564,98465)=01432
order(8957,7985)=3102
order(89264,46982)=43102
order(31906,61390)=41023
order(51647,41675)=31240
order(95681,15689)=41230
order(65372,25376)=41230
order(85602,25860)=41023
order(73589,83795)=31042
order(75048,08547)=24130
order(32016,12603)=31420
order(38591,53198)=20431
order(43071,03417)=21043
order(61258,18562)=14302
order(83957,97835)=24013
order(38510,35810)=02134
order(84052,50482)=32104
order(24785,52478)=40123
order(65470,65470)=01234
order(4815,4518)=0321
order(79065,56079)=43201
order(20395,02395)=10234
order(56194,54691)=04132
order(80374,48037)=40123
order(36102,32610)=04123
order(92715,72159)=21340
order(60537,70653)=41023
order(98153,39158)=40231
order(57026,67052)=41203
order(41830,13840)=13204
order(63874,37864)=13204
order(56239,95326)=40321
order(58762,82657)=14302
order(45,45)=01
order(79532,52973)=24103
order(7519,7591)=0132
order(27953,75329)=13402
order(37189,87193)=31240
order(37582,25378)=42013
order(71432,41273)=21403
order(16798,19786)=03241
order(9624,6492)=1302
order(41370,41073)=01432
order(93170,90731)=04312
order(19708,09871)=31420
order(825,285)=102
order(5691,1596)=3021
order(16230,30126)=34021
order(47293,27349)=21403
order(69851,98561)=12304
order(93628,36892)=12403
order(6120,1026)=1320
order(37104,03741)=30142
order(21803,83012)=24310
order(39214,39421)=01423
order(86591,19856)=43021
order(89047,87940)=04132
order(62135,31652)=32041
order(648,864)=201
order(78014,70148)=02341
order(9657,6759)=1320
order(38479,39874)=04132
order(24568,86254)=43021
order(56014,61450)=13402
order(45823,42835)=03241
order(6739,3976)=2310
order(14250,42105)=12043
order(94071,01749)=24310
order(10897,71908)=40312
order(25076,05762)=21340
order(21384,28134)=03124
order(67953,95673)=23014
order(63581,86531)=30214
order(903,390)=201
order(84753,74835)=21043
order(50793,70359)=21403
order(41738,78143)=24103
order(2746,2476)=0213
order(45238,83425)=43021
order(50386,56803)=04312
order(63407,06734)=30412
order(57260,70652)=14302
order(3715,5731)=3102
order(67248,42768)=32104
order(4371,3147)=1302
order(56827,57826)=04231
order(42175,51472)=42031
order(56742,57426)=02341
order(43528,84352)=40123
order(53261,26531)=23014
order(75091,50917)=12340
order(80542,08425)=10342
order(13047,41037)=30214
order(48019,81904)=13420
order(86315,65138)=14320
order(32679,27639)=13204
order(71059,91705)=41023
order(4792,9472)=2013
order(82347,47283)=34102
order(60548,46580)=30241
order(46871,16478)=41032
order(2703,2730)=0132
order(54189,45918)=10423
order(28165,86125)=13204
order(7630,0763)=3012
order(75913,97531)=20143
order(42038,03248)=23104
order(86207,26078)=21340
order(18735,53178)=43021
order(94138,34918)=31024
order(14029,90421)=42130
order(4960,9064)=1320
order(25367,56327)=13204
order(39817,18739)=32401
order(8063,8630)=0231
order(71468,16847)=13420
order(23957,59273)=32041
order(41076,60471)=42031
order(41602,14062)=10324
order(57620,70265)=14320
order(34608,46083)=12340
order(29680,80926)=34102
order(35062,02563)=24130
order(57269,75296)=10243
order(14328,31482)=20143
order(2508,8052)=3210
order(81064,10468)=12430
order(12507,12570)=01243
order(75860,65708)=31042
order(81745,75184)=24103
order(2713,7231)=1032
order(1405,5104)=3021
order(41052,20451)=42031
order(7905,9507)=1320
order(85073,05783)=21304
order(73092,09372)=23104
order(60742,20746)=41230
order(18256,52186)=32014
order(61789,87691)=32041
order(65378,87365)=43201
order(24971,12497)=40123
order(41968,86149)=43102
order(30628,23806)=30412
order(86923,68932)=10243
order(41587,85471)=32041
order(40682,46208)=02413
order(92106,10629)=23410
order(3528,2583)=2130
order(56093,60953)=12304
order(91205,15290)=14203
order(52430,43520)=23014
order(25736,67352)=42310
order(89564,84965)=04132
order(42319,32491)=21043
order(67240,26740)=20134
order(53726,76235)=24310
order(67420,46270)=20314
order(94723,37942)=42013
order(10476,70641)=31420
order(13572,15273)=02431
order(78403,30847)=43120
order(83719,17893)=32041
order(6190,6091)=0321
order(89572,75829)=32041
order(23961,36192)=13420
order(9521,2951)=2013
order(1483,4138)=1032
order(61827,72186)=43120
order(85641,14568)=43120
order(56427,25764)=30412
order(31769,79613)=24310
order(5873,3758)=3201
order(84675,74865)=31024
order(10652,62051)=24130
order(71520,51702)=21043
order(37820,70328)=14032
order(6915,9651)=1032
order(43812,34812)=10234
order(75869,86579)=23104
order(517,175)=120
order(80143,80134)=01243
order(85607,60578)=23140
order(4263,6423)=2013
order(61758,67851)=02431
order(1578,7158)=2013
order(43867,84367)=20134
order(65298,65829)=01423
order(53091,13905)=41320
order(6240,4602)=2031
order(29567,25679)=02341
order(56143,54163)=03214
order(90458,08945)=14023
order(7089,0897)=1230
order(2907,9072)=1230
order(50867,87560)=24031
order(68215,65812)=04132
order(60853,68035)=02143
order(79586,67958)=40123
order(60574,40576)=41230
order(8639,9863)=3012
order(48916,18946)=31204
order(59634,45639)=40231
order(54390,95304)=30241
order(36129,92631)=43102
order(74016,76401)=04123
order(12639,63921)=23410
order(48603,03648)=34201
order(97204,72409)=12430
order(58612,86251)=12403
order(62831,38162)=32401
order(20893,82930)=20341
order(58126,18625)=21430
order(51468,16458)=13204
order(14208,80214)=43201
order(56039,50369)=02314
order(12890,18902)=02341
order(10938,98301)=24310
order(23967,63279)=31042
order(67258,57268)=31204
order(61230,61320)=01324
order(81074,87410)=03412
order(41265,46215)=03214
order(218,812)=210
order(72395,53792)=42031
order(79415,41579)=23401
order(20538,05238)=12034
order(19425,21495)=30214
order(74359,37954)=20431
order(92347,79324)=40213
order(84962,96284)=23401
order(2971,9721)=1203
order(80396,36890)=24031
order(52946,24659)=13402
order(6487,6478)=0132
order(87309,83709)=02134
order(491,194)=210
order(86024,02846)=23041
order(67132,26713)=40123
order(71259,59271)=34201
order(31259,53219)=30214
order(4216,1246)=2103
order(2845,2845)=0123
order(57192,52917)=04321
order(8432,4238)=1320
order(37026,30762)=02143
order(38714,74381)=24013
order(36785,58763)=43210
order(15246,65124)=41023
order(80326,20386)=31204
order(62170,72160)=31204
order(62194,16942)=20341
order(19652,29651)=41230
order(17692,92671)=34210
order(13597,95713)=32401
order(10725,25107)=34012
order(3548,4358)=2013
order(37182,37281)=01432
order(32851,51832)=34201
order(70136,73160)=03241
order(3015,0315)=1023
order(82574,25748)=12340
order(31569,31965)=01432
order(36280,23680)=20134
order(10356,56013)=34102
order(43671,64371)=20134
order(43851,85314)=23140
order(78194,47198)=40231
order(75018,18507)=34120
order(31852,32518)=04312
order(12490,09412)=43201
order(52408,45082)=20341
order(15348,83415)=42301
order(3780,8307)=2031
order(90615,19506)=30412
order(439,934)=210
order(6274,2467)=1302
order(82960,86029)=03412
order(9753,7395)=1302
order(13708,37018)=12304
order(26409,62940)=10423
order(1386,3618)=1302
order(53406,05634)=30412
order(59206,62905)=42130
order(510,015)=210
order(69453,46935)=20143
order(50471,50714)=01342
order(73245,35724)=14023
order(76238,72683)=02143
order(64819,98146)=42310
order(8947,7498)=3210
order(9805,9508)=0321
order(60283,68023)=03124
order(50942,95240)=20431
order(9375,7395)=2103
order(3602,6302)=1023
order(3261,1632)=3201
order(72563,26735)=13042
order(52047,04257)=23104
order(58640,84650)=13204
order(56720,76052)=21403
order(84593,89543)=03214
order(37450,50473)=34210
order(70948,87490)=40321
order(8943,4893)=2013
order(76280,07628)=40123
order(52478,48527)=24013
order(21679,62197)=20143
order(39170,17039)=23401
order(12945,95241)=24130
order(80321,20831)=31024
order(81739,81739)=01234
order(83615,83615)=01234
order(9243,4932)=2031
order(92168,96812)=03421
order(79210,90127)=14320
order(62790,76209)=20143
order(7098,9087)=2130
order(28536,23856)=03124
order(53270,07325)=43120
order(61527,52716)=23410
order(41879,49781)=04321
order(38902,02389)=34012
order(92381,23198)=12403
order(35718,78153)=24310
order(92781,12789)=41230
order(53780,05378)=40123
order(89652,98562)=10324
order(5627,7526)=3021
order(75189,91578)=42103
order(39624,94236)=14302
order(74063,67403)=30124
order(76480,08467)=43210
order(179,197)=021
order(19037,13097)=03214
order(70489,87409)=30214
order(62471,74612)=32041
order(36248,43628)=30124
order(43721,72413)=23041
order(18403,43081)=24310
order(49780,40798)=04213
order(95603,30695)=43201
order(94628,69824)=20431
order(39268,92638)=12304
order(42783,24387)=10432
order(92087,98720)=03412
order(72915,21957)=13240
order(39802,39280)=01423
order(73649,79436)=04312
order(47305,57043)=41302
order(75601,56071)=12304
order(125,521)=210
order(19054,05194)=23014
order(32960,92063)=21430
order(15270,07125)=43021
order(43610,01463)=43021
order(18345,18543)=01432
order(82543,45283)=32104
order(67403,67430)=01243
order(25968,68529)=34102
order(4902,4209)=0321
order(47925,24975)=30214
order(47532,45372)=02314
order(45317,31475)=23041
order(56493,54369)=02413
order(8530,0853)=3012
order(68739,78693)=21043
order(67102,70621)=13042
order(53691,63951)=21304
order(1758,5718)=2103
order(63579,76935)=30412
order(76158,81576)=42301
order(84265,86245)=03214
order(72514,45721)=42013
order(9703,3097)=3201
order(84926,24698)=31420
order(3569,5936)=1302
order(90318,80193)=41302
order(71029,97210)=40312
order(7416,4176)=1203
order(74092,29470)=43102
order(48965,46985)=03214
order(57029,50792)=02143
order(56984,94856)=24301
order(610,601)=021
order(75439,95347)=41320
order(14098,09814)=23401
order(13947,47931)=34210
order(86213,61382)=13402
order(15349,43591)=32140
order(23496,29436)=03214
order(69341,93164)=12403
order(23759,27935)=02413
order(83496,36894)=14032
order(2015,0251)=1032
order(48563,34865)=40132
order(39072,73092)=30214
order(68274,78264)=31204
order(19063,19036)=01243
order(24650,25064)=03421
order(23601,06321)=32104
order(57194,79451)=13402
order(85237,53872)=13042
order(97250,70529)=14320
order(64051,46150)=10432
order(21587,85172)=32140
order(86215,12685)=32104
order(65081,86051)=30214
order(80692,29680)=43201
order(60125,21605)=32014
order(58104,51804)=02134
order(21538,21583)=01243
order(34570,57403)=23140
order(29406,42609)=20431
order(34872,27438)=43102
order(92613,61932)=23041
order(82134,38421)=30412
order(48659,54869)=30124
order(25197,71295)=42031
order(47163,36471)=43012
order(21974,94712)=24310
order(5964,5649)=0231
order(26479,96742)=41320
order(2439,3249)=2013
order(87213,71238)=13240
