order(74283,87234)=30241
order(81325,15328)=14230
order(45961,46195)=03421
order(6254,2564)=1203
order(83170,01783)=42301
order(49356,69345)=41203
order(48532,23854)=43120
order(69841,61498)=04312
order(659,596)=120
order(34627,24637)=31204
order(96207,67092)=14302
order(87560,60875)=34012
order(69230,63290)=03214
order(46037,60743)=12403
order(58024,25480)=30412
order(20879,80972)=21430
order(49172,94127)=10243
order(98217,82197)=12304
order(35792,79523)=23140
order(46528,46528)=01234
order(14837,13478)=03142
order(15324,24153)=34012
order(50914,09154)=12304
order(18546,81465)=10342
order(15674,46157)=42013
order(7564,6574)=2103
order(32590,95023)=32410
order(94751,79415)=20143
order(17389,78193)=13042
order(42039,03294)=23140
order(3127,7213)=3210
order(91426,91462)=01243
order(49825,25849)=34201
order(19723,12793)=03214
order(36127,37216)=04321
order(23610,21036)=03412
order(8920,2809)=2031
order(82154,81524)=02314
order(4192,4921)=0231
order(86231,61283)=14203
order(6573,6573)=0123
order(8207,0728)=2310
order(40712,42107)=04312
order(80579,59780)=24301
order(90378,93870)=02431
order(50169,59016)=04123
order(68275,82657)=12043
order(8574,5784)=1203
order(86091,01689)=24103
order(17609,71096)=10342
order(46012,62104)=14320
order(17043,41073)=30214
order(18354,34851)=24130
order(97608,86970)=42013
order(89356,69853)=41032
order(67459,67945)=01423
order(68195,65198)=04231
order(69204,60294)=03214
order(190,190)=012
order(91470,79401)=30241
order(58967,97685)=24310
order(93764,43697)=41302
order(42657,76524)=42310
order(4391,9413)=2031
order(65970,05796)=41320
order(54103,40351)=13402
order(95214,42159)=42310
order(57962,59267)=02431
order(14853,35481)=43120
order(12394,23941)=12340
order(2591,2195)=0321
order(9541,5491)=1203
order(83067,03867)=21034
order(72361,17326)=40213
order(1493,3491)=3120
order(35012,53210)=10432
order(98153,39158)=40231
order(84079,78490)=30142
order(31659,53169)=30124
order(14952,29451)=42130
order(20136,02316)=10324
order(19804,10984)=03124
order(29163,13629)=24301
order(16857,86157)=21034
order(51406,61405)=41230
order(94856,64859)=41230
order(35421,15423)=41230
order(48019,81904)=13420
order(71402,21074)=41302
order(19260,06219)=43201
order(64135,13645)=23014
order(48397,38749)=21403
order(12645,14652)=03241
order(72964,24769)=14032
order(3478,3874)=0321
order(72493,79243)=03124
order(94027,92047)=03214
order(82934,24839)=14032
order(30792,37290)=02431
order(3091,1093)=3120
order(42970,92470)=21034
order(24350,32540)=20314
order(49857,54987)=30124
order(63970,39706)=12340
order(67192,72196)=14230
order(41395,59341)=43201
order(41059,51094)=31240
order(69043,43609)=34021
order(91574,51974)=21034
order(32480,82043)=31420
order(8140,1048)=1320
order(96187,18679)=23140
order(30169,90163)=41230
order(78619,61789)=23014
order(28935,29538)=02431
order(23976,69273)=42031
order(7160,0176)=3102
order(79248,27489)=20341
order(37415,14735)=32104
order(71439,94173)=42103
order(63741,31764)=14203
order(83970,07938)=43210
order(65749,56974)=10423
order(85602,25860)=41023
order(73148,31478)=12304
order(37405,05437)=34201
order(5431,4153)=1302
order(63825,83625)=21034
order(52746,76542)=24031
order(69527,62957)=03124
order(4370,4370)=0123
order(73542,34752)=13024
order(92613,61932)=23041
order(95340,93405)=02341
order(94206,90246)=03214
order(41786,68471)=43021
order(25891,85291)=21034
order(30571,10735)=41302
order(45038,05483)=21043
order(95186,95618)=01423
order(79036,70396)=02314
order(16249,24169)=23014
order(285,825)=102
order(901,190)=201
order(53276,37625)=13420
order(6708,6708)=0123
order(80419,09184)=14302
order(5673,5763)=0213
order(29068,80296)=42013
order(59136,19356)=21304
order(98470,84709)=12340
order(39104,01394)=32014
order(49075,54097)=40213
order(3546,6453)=3210
order(36571,63517)=10243
order(4809,4890)=0132
order(69318,16839)=30421
order(16839,63198)=13042
order(61824,42861)=43201
order(36849,43869)=30214
order(84390,90348)=34210
order(85410,80145)=04321
order(78403,30847)=43120
order(48960,86409)=13042
order(82649,98462)=40321
order(31597,93715)=30412
order(71289,29178)=24103
order(84601,46081)=12304
order(2067,0726)=1302
order(24651,46521)=12304
order(62975,52679)=41032
order(73581,85137)=32410
order(53729,25397)=30142
order(23580,35820)=12304
order(67049,47690)=31042
order(20194,04921)=14302
order(68234,62384)=02314
order(26789,26798)=01243
order(93048,89403)=40321
order(46752,45276)=03421
order(19682,26819)=42301
order(47261,61724)=34120
order(7249,7924)=0312
order(53649,63945)=21430
order(45387,75843)=41302
order(9167,6719)=2310
order(36597,63957)=10324
order(75324,37452)=20413
order(38129,28931)=31402
order(12709,20719)=13204
order(14263,12634)=02341
order(9173,3179)=3120
order(32687,76832)=42301
order(93547,94357)=03124
order(82079,02879)=21034
order(93756,53976)=31024
order(2604,0246)=2031
order(72560,25670)=12304
order(6230,2036)=1320
order(8725,7285)=1203
order(62450,52064)=31402
order(81760,17608)=12340
order(50394,40935)=41320
order(18264,62148)=32041
order(45278,27458)=23014
order(256,265)=021
order(27096,69072)=43210
order(89037,90873)=12043
order(76405,75064)=04312
order(674,476)=210
order(53709,53709)=01234
order(45672,76542)=32104
order(19384,48391)=43210
order(91237,17392)=14302
order(79532,52973)=24103
order(90846,08649)=12430
order(29385,93258)=12043
order(37816,36178)=04312
order(19658,91865)=10423
order(84023,84230)=01342
order(50398,03589)=12043
order(84573,53874)=24031
order(17940,91704)=20143
order(27406,02764)=30142
order(1329,9231)=3210
order(12356,61325)=40213
order(35906,09536)=32104
order(2174,1742)=1230
order(28074,84072)=14230
order(85460,05648)=41320
order(41392,13492)=12034
order(54671,75146)=30412
order(8497,9874)=2031
order(70653,53067)=34120
order(94815,85419)=24130
order(31820,82301)=23041
order(52190,15209)=20143
order(7528,2785)=2031
order(74621,74612)=01243
order(17469,46971)=23410
order(68017,01678)=23041
order(69270,20796)=24310
order(24801,81402)=24130
order(8742,4287)=2301
order(10582,21058)=40123
order(20935,90352)=21340
order(87265,76528)=13420
order(50726,06257)=14302
order(7651,5167)=2310
order(43561,51463)=24031
order(24805,08425)=32104
order(39746,94637)=13402
order(586,586)=012
order(18927,12987)=03214
order(6317,6173)=0231
order(16379,71396)=30241
order(80253,20385)=21403
order(85430,50384)=14302
order(32056,25360)=13042
order(69041,41096)=34210
order(5481,5184)=0321
order(53704,75304)=20134
order(59068,56980)=03142
order(19062,69120)=31042
order(48526,86452)=14023
order(65704,06457)=30412
order(16348,83461)=42310
order(79503,70395)=03412
order(41892,81492)=21034
order(63901,63901)=01234
order(1478,4817)=1302
order(70465,07564)=10432
order(64538,46835)=10432
order(10937,37901)=34210
order(2703,2730)=0132
order(25746,56247)=14032
order(58691,19856)=43102
order(27986,97628)=21403
order(32865,35628)=04312
order(47891,41897)=04231
order(15348,83415)=42301
order(29046,49206)=31024
order(24970,49270)=12034
order(68973,76389)=30412
order(38209,80392)=13042
order(90851,91805)=04213
order(45063,36405)=43021
order(47860,40678)=04312
order(54692,62459)=24103
order(13857,73185)=41023
order(94061,14960)=41032
order(15873,85371)=21430
order(98107,08179)=31240
order(23194,21439)=02413
order(25401,25140)=01423
order(48561,14685)=40312
order(10925,50129)=41032
order(25780,72850)=20314
order(16540,54160)=23014
order(56870,67058)=13402
order(91734,93174)=03124
order(20158,02518)=10324
order(85092,09825)=23041
order(35689,56839)=12304
order(3409,0439)=2103
order(32187,83712)=30421
order(91534,14395)=14302
order(36742,64237)=13402
order(85103,80135)=03241
order(41052,20451)=42031
order(3145,1345)=1023
order(19405,90514)=13402
order(91472,29417)=40213
order(80914,18094)=30124
order(24365,45263)=14032
order(34586,45638)=12403
order(81735,71583)=21403
order(25761,21567)=04132
order(30941,09341)=12034
order(98641,61489)=24310
order(9162,6192)=2103
order(65481,54816)=12340
order(83056,65380)=43102
order(40972,40279)=01432
order(39465,64935)=32104
order(63459,49365)=24103
order(94860,98460)=02134
order(15863,56183)=13024
order(84536,46583)=14203
order(2941,2491)=0213
order(37450,50473)=34210
order(39014,90314)=12034
order(84329,23498)=32140
order(63924,62934)=03214
order(34795,79435)=23104
order(86741,46817)=31042
order(97250,70529)=14320
order(62430,23460)=13204
order(5479,7549)=2013
order(78104,71048)=02341
order(76359,93756)=42031
order(34590,35409)=02143
order(63851,63815)=01243
order(13587,53718)=21403
order(1967,7691)=3210
order(49162,61249)=32401
order(58790,78095)=21430
order(43621,14263)=40321
order(67428,72684)=13042
order(91682,96182)=02134
order(42716,72461)=21043
order(28475,72845)=30124
order(67250,70526)=14320
order(68159,89615)=14023
order(5029,0592)=1032
order(7490,9047)=2310
order(93417,79431)=40213
order(3925,9352)=1032
order(69413,34691)=42013
order(90163,03691)=14302
order(28609,92608)=40231
order(24860,64028)=31402
order(80317,87031)=04123
order(84935,43589)=13402
order(16480,06418)=41203
order(80576,86705)=04312
order(69142,42961)=34102
order(80214,14802)=34012
order(18659,65918)=23401
order(59106,96501)=14032
order(19587,57981)=24130
order(43602,42063)=04321
order(34127,34127)=01234
order(27506,57026)=21304
order(30529,23509)=30214
order(5846,5648)=0321
order(97038,89703)=40123
order(40283,48320)=03421
order(26954,52694)=30124
order(43851,85314)=23140
order(39170,17039)=23401
order(9850,8950)=1023
order(16873,67381)=13420
order(57813,38517)=42031
order(10932,12309)=04312
order(58902,80295)=13420
order(32897,82937)=21304
order(28435,52483)=40213
order(59487,59478)=01243
order(7918,8917)=3120
order(27563,26735)=03142
order(90658,05896)=13402
order(68239,68923)=01423
order(91508,98051)=04321
order(21647,21674)=01243
order(97268,29768)=20134
order(19480,49810)=21304
order(97865,96758)=03142
order(91436,96143)=04123
order(91485,41859)=21340
order(38617,13768)=30421
order(3450,0435)=3102
order(92315,32915)=21034
order(25091,92501)=30124
order(18956,96815)=24103
order(81629,62198)=23140
order(93621,93612)=01243
order(17820,70128)=14032
order(86519,61589)=13204
order(95203,52903)=12034
order(1795,1579)=0312
order(73210,73120)=01324
order(3641,4613)=2130
order(25089,59280)=14032
order(50386,56803)=04312
order(87239,29873)=24013
order(21054,04215)=24013
order(48639,48963)=01423
order(4531,4153)=0312
order(64250,65204)=03241
order(52701,51072)=04321
order(89341,84193)=03412
order(37285,37528)=01423
order(4975,9574)=1320
order(92570,27905)=13042
order(26840,64082)=13420
order(18923,91328)=20431
order(32596,36529)=04213
order(8576,5786)=1203
order(306,306)=012
order(34162,26413)=43120
order(95381,39851)=20314
order(71068,16780)=13042
order(31649,36941)=02431
order(67483,34876)=42310
order(96124,41629)=42130
order(84201,20184)=23401
order(9785,5987)=3021
order(15640,46015)=32401
order(80592,05928)=12340
order(38715,81753)=13240
order(31058,38150)=04132
order(71690,61907)=21340
order(19246,61294)=40213
order(14592,15942)=02314
order(87156,57861)=31042
order(62705,70562)=23401
order(938,893)=201
order(79148,89741)=41032
order(67032,73620)=13042
order(73961,91673)=24301
order(14396,91346)=30214
order(78651,58761)=31024
order(79236,72396)=02314
order(75082,80527)=32140
order(94508,85049)=42310
order(18693,98136)=31042
order(58201,58201)=01234
order(35980,58903)=13240
order(2760,2670)=0213
order(23047,03724)=21403
order(9208,0298)=2103
order(71846,61784)=41023
order(78032,73820)=03142
order(89046,09864)=21043
order(18576,86517)=14203
order(92148,98124)=04213
order(92568,52698)=21304
order(13257,71523)=40321
order(65908,96805)=20431
order(9827,8279)=1230
order(76053,75063)=03214
order(5293,5329)=0312
order(74380,48307)=13240
order(52483,83524)=34012
order(97584,95478)=02413
order(27619,96172)=42310
order(20975,27509)=03412
order(57,75)=10
order(20917,79210)=42031
order(81943,94183)=23104
order(1043,1340)=0321
order(43568,63548)=31204
order(56340,36054)=21403
order(34021,32014)=03241
order(12590,91205)=30142
order(64857,67584)=04321
order(36125,31562)=02413
order(65428,54682)=12043
order(17653,76135)=12043
order(79368,76983)=03142
order(2681,8216)=2031
order(67405,56704)=40132
order(93285,32958)=12043
order(70492,90724)=31042
order(83261,21836)=24013
order(7485,7845)=0213
order(23647,27643)=04231
order(47283,32874)=42310
order(29563,96253)=13024
order(7,7)=0
order(3415,4135)=1203
order(26934,42369)=40312
order(90734,07349)=12340
order(95620,59062)=10423
order(73285,87325)=30124
order(92756,67295)=42103
order(75198,85179)=41203
order(98263,68329)=31420
order(92781,12789)=41230
order(65283,85263)=31204
order(48591,18954)=41320
order(35268,32586)=02143
order(29087,79208)=41023
order(21460,64012)=32410
order(9716,6971)=3012
order(14237,72431)=42130
order(54296,45296)=10234
order(71980,78901)=03241
order(54867,58764)=02431
order(15349,43591)=32140
order(6743,7634)=1032
order(8467,7648)=3210
order(74912,74912)=01234
order(5621,1562)=3012
order(2813,3218)=3021
order(56739,93675)=43120
order(74539,39457)=34120
order(64825,54826)=41230
order(2945,5294)=3012
order(13694,49361)=43120
order(94782,48297)=13402
order(95742,45927)=31042
order(9013,1903)=2013
order(42937,93427)=23014
order(36854,86435)=21403
order(39076,09367)=21043
order(85720,25078)=31420
order(8475,4785)=1203
order(2893,3982)=3210
order(42816,28146)=12304
order(71236,12673)=12403
order(16375,65137)=14023
order(61248,12846)=12430
order(61478,47168)=23104
order(70894,49078)=43102
order(27148,81742)=42130
order(16734,46317)=41302
order(48562,45682)=02314
order(54907,49075)=12340
order(65814,45168)=41302
order(82370,72308)=31240
order(7546,6457)=3210
order(6713,1673)=2013
order(19406,91604)=10432
order(3021,2031)=2103
order(9063,0963)=1023
order(43867,84367)=20134
order(67891,96817)=30241
order(10468,84610)=42301
order(13208,02831)=32410
order(76395,59376)=43201
order(30749,47930)=32401
order(39102,19032)=21304
order(86574,78564)=30214
order(75928,28759)=34012
order(71648,81764)=41023
order(29537,32795)=30412
order(2150,1052)=1320
order(765,567)=210
order(93170,90731)=04312
order(24957,52479)=30142
order(24517,71425)=43102
order(23469,39426)=14203
order(73102,12370)=24103
order(18760,60718)=34201
order(5908,8059)=3201
order(23760,37260)=12034
order(46378,68473)=14032
order(51426,65142)=40123
order(6189,9186)=3120
order(74135,15374)=24301
order(39261,29316)=21043
order(93580,35098)=12403
order(46350,05346)=43201
order(1894,8149)=1032
order(59702,29507)=41032
order(29173,13297)=24013
order(30176,61037)=42103
order(6524,2456)=2310
order(12907,70291)=43120
order(37046,74306)=13024
order(167,716)=201
order(9846,4698)=2301
order(652,256)=210
order(76412,74216)=02431
order(39286,69328)=41023
order(87243,74382)=13402
order(6427,4267)=1203
order(21384,28134)=03124
order(49150,50491)=34012
order(32014,01243)=23140
order(35801,50138)=13402
order(43052,45023)=03241
order(32695,36259)=02143
order(94852,58294)=32401
order(90158,18509)=24310
order(6758,7865)=1302
order(2439,3249)=2013
order(54213,15243)=30214
order(4317,7413)=3021
order(81605,61805)=21034
order(37582,25378)=42013
order(13780,78103)=23041
order(57064,60745)=32140
order(27153,17523)=21304
order(12705,71052)=20341
order(76158,81576)=42301
order(83249,94283)=43201
order(43780,47308)=02143
order(12896,61298)=40132
order(76324,74326)=04231
order(48395,45983)=04312
order(87456,46578)=24310
order(42159,41295)=02143
order(71235,51372)=41302
order(73685,37586)=10432
order(29680,80926)=34102
order(59643,35694)=40213
order(83425,38425)=10234
order(19864,69841)=31240
order(87510,10857)=34021
order(85641,14568)=43120
order(61238,26318)=20314
order(36251,21563)=24310
order(51647,41675)=31240
order(27968,68729)=34102
order(26983,29638)=02143
order(91280,18902)=13042
order(78425,45278)=24301
order(79601,60197)=23410
order(75108,87105)=40231
order(80937,70389)=41302
order(9487,8497)=2103
order(19340,90413)=14302
order(47081,78401)=13024
order(3965,3596)=0312
order(56784,68574)=13024
order(59301,59031)=01324
order(1843,3481)=3210
order(38571,87315)=13042
order(26709,70296)=23041
order(15283,15328)=01423
order(45931,34591)=30124
order(23971,71293)=34021
order(71238,12873)=12403
order(59467,57496)=04213
order(38701,13780)=40213
order(49152,49125)=01243
order(74286,64278)=41203
order(50928,95802)=20413
order(35186,56138)=14203
order(13256,61532)=40312
order(97650,05796)=43102
order(83410,08341)=40123
order(74916,96471)=24103
order(81043,84310)=03412
order(94305,09354)=30241
order(28413,21843)=03124
order(1720,0712)=3102
order(76150,05716)=43021
order(81935,58931)=40231
order(10536,61035)=40132
order(3765,3567)=0321
order(43759,54973)=30421
order(35926,32695)=03421
order(25083,23085)=04231
order(76943,67934)=10243
order(35426,54236)=12304
order(46835,46583)=01423
order(97502,07259)=31420
order(37261,16732)=43102
order(83652,35862)=13024
order(93146,31496)=12304
order(36458,35684)=03142
order(61273,73612)=34012
order(91768,61978)=31024
order(20137,10732)=21430
order(43598,83459)=41023
order(84197,98174)=30241
order(30697,70396)=41032
order(52806,26805)=14230
order(21056,15026)=13204
